trial_id,config_id,k_margin,base_accuracy,steps,voting_correct,single_correct,total_samples,converged,elapsed_ms
92,k3_live,3,0,1,true,true,3,true,4995
93,k3_live,3,0,1,true,true,3,true,5835
94,k3_live,3,0,1,true,true,3,true,5778
95,k3_live,3,0,1,true,true,3,true,4392
96,k3_live,3,0,1,true,true,3,true,4711
97,k3_live,3,0,1,true,true,3,true,4872
98,k3_live,3,0,1,true,true,3,true,5669
99,k3_live,3,0,1,true,true,3,true,5229
100,k3_live,3,0,1,true,true,3,true,6552
101,k3_live,3,0,1,true,true,3,true,9191
102,k3_live,3,0,1,true,true,3,true,5629
103,k3_live,3,0,1,true,true,3,true,5106
104,k3_live,3,0,1,true,true,3,true,5969
105,k3_live,3,0,1,true,true,3,true,4649
106,k3_live,3,0,1,true,true,3,true,6888
107,k3_live,3,0,1,true,true,3,true,4769
108,k3_live,3,0,1,true,true,3,true,4692
109,k3_live,3,0,1,true,true,3,true,4647
110,k3_live,3,0,1,true,true,3,true,4159
111,k3_live,3,0,1,true,true,3,true,4678
112,k3_live,3,0,1,true,true,3,true,5177
113,k3_live,3,0,1,true,true,3,true,6273
114,k3_live,3,0,1,true,true,3,true,8487
115,k3_live,3,0,1,true,true,3,true,5710
116,k3_live,3,0,1,true,true,3,true,5356
117,k3_live,3,0,1,true,true,3,true,5464
118,k3_live,3,0,1,true,true,3,true,5705
119,k3_live,3,0,1,true,true,3,true,4487
120,k3_live,3,0,1,true,true,3,true,4358
121,k3_live,3,0,1,true,true,3,true,5036
122,k3_live,3,0,1,true,true,3,true,4534
123,k3_live,3,0,1,true,true,3,true,4540
124,k3_live,3,0,1,true,true,3,true,5622
125,k3_live,3,0,1,true,true,3,true,6143
126,k3_live,3,0,1,true,true,3,true,5198
127,k3_live,3,0,1,true,true,3,true,5006
128,k3_live,3,0,1,true,true,3,true,4967
129,k3_live,3,0,1,true,true,3,true,5272
130,k3_live,3,0,1,true,true,3,true,6318
131,k3_live,3,0,1,true,true,3,true,5704
132,k3_live,3,0,1,true,true,3,true,4597
133,k3_live,3,0,1,true,true,3,true,5197
134,k3_live,3,0,1,true,true,3,true,4464
135,k3_live,3,0,1,true,true,3,true,4897
136,k3_live,3,0,1,true,true,3,true,4926
137,k3_live,3,0,1,true,true,3,true,6909
138,k3_live,3,0,1,true,true,3,true,5052
139,k3_live,3,0,1,true,true,3,true,5512
140,k3_live,3,0,1,true,true,3,true,5064
141,k3_live,3,0,1,true,true,3,true,4807
142,k3_live,3,0,1,true,true,3,true,6262
143,k3_live,3,0,1,true,true,3,true,5420
144,k3_live,3,0,1,true,true,3,true,4654
145,k3_live,3,0,1,true,true,3,true,5116
146,k3_live,3,0,1,true,true,3,true,4498
147,k3_live,3,0,1,true,true,3,true,4755
148,k3_live,3,0,1,true,true,3,true,6272
149,k3_live,3,0,1,true,true,3,true,6813
150,k3_live,3,0,1,true,true,3,true,5993
151,k3_live,3,0,1,true,true,3,true,5937
152,k3_live,3,0,1,true,true,3,true,4968
153,k3_live,3,0,1,true,true,3,true,4948
154,k3_live,3,0,1,true,true,3,true,5229
155,k3_live,3,0,1,true,true,3,true,5536
156,k3_live,3,0,1,true,true,3,true,4397
157,k3_live,3,0,1,true,true,3,true,5106
158,k3_live,3,0,1,true,true,3,true,4708
159,k3_live,3,0,1,true,true,3,true,4180
160,k3_live,3,0,1,true,true,3,true,6108
161,k3_live,3,0,1,true,true,3,true,5346
162,k3_live,3,0,1,true,true,3,true,4918
163,k3_live,3,0,1,true,true,3,true,6289
164,k3_live,3,0,1,true,true,3,true,4453
165,k3_live,3,0,1,true,true,3,true,4346
166,k3_live,3,0,1,true,true,3,true,5356
167,k3_live,3,0,1,true,true,3,true,4241
168,k3_live,3,0,1,true,true,3,true,4980
169,k3_live,3,0,1,true,true,3,true,5271
170,k3_live,3,0,1,true,true,3,true,4793
171,k3_live,3,0,1,true,true,3,true,4608
172,k3_live,3,0,1,true,true,3,true,5219
173,k3_live,3,0,1,true,true,3,true,6095
174,k3_live,3,0,1,true,true,3,true,5310
175,k3_live,3,0,1,true,true,3,true,5535
176,k3_live,3,0,1,true,true,3,true,4647
177,k3_live,3,0,1,true,true,3,true,5376
178,k3_live,3,0,1,true,true,3,true,5526
179,k3_live,3,0,1,true,true,3,true,6564
180,k3_live,3,0,1,true,true,3,true,4477
181,k3_live,3,0,1,true,true,3,true,5446
182,k3_live,3,0,1,true,true,3,true,5113
183,k3_live,3,0,1,true,true,3,true,6137
184,k3_live,3,0,1,true,true,3,true,6750
185,k3_live,3,0,1,true,true,3,true,5547
186,k3_live,3,0,1,true,true,3,true,7374
187,k3_live,3,0,1,true,true,3,true,5470
188,k3_live,3,0,1,true,true,3,true,5029
189,k3_live,3,0,1,true,true,3,true,6724
190,k3_live,3,0,1,true,true,3,true,5646
191,k3_live,3,0,1,true,true,3,true,4813
192,k3_live,3,0,1,true,true,3,true,5412
193,k3_live,3,0,1,true,true,3,true,5164
194,k3_live,3,0,1,true,true,3,true,6154
195,k3_live,3,0,1,true,true,3,true,5059
196,k3_live,3,0,1,true,true,3,true,6076
197,k3_live,3,0,1,true,true,3,true,5745
198,k3_live,3,0,1,true,true,3,true,5765
199,k3_live,3,0,1,true,true,3,true,6103
200,k3_live,3,0,1,true,true,3,true,5747
201,k3_live,3,0,1,true,true,3,true,5350
202,k3_live,3,0,1,true,true,3,true,7385
203,k3_live,3,0,1,true,true,3,true,4746
204,k3_live,3,0,1,true,true,3,true,5221
205,k3_live,3,0,1,true,true,3,true,5239
206,k3_live,3,0,1,true,true,3,true,4646
207,k3_live,3,0,1,true,true,3,true,5222
208,k3_live,3,0,1,true,true,3,true,6210
209,k3_live,3,0,1,true,true,3,true,5577
210,k3_live,3,0,1,true,true,3,true,5169
211,k3_live,3,0,1,true,true,3,true,6141
212,k3_live,3,0,1,true,true,3,true,6382
213,k3_live,3,0,1,true,true,3,true,5421
214,k3_live,3,0,1,true,true,3,true,6210
215,k3_live,3,0,1,true,true,3,true,5062
216,k3_live,3,0,1,true,true,3,true,4867
217,k3_live,3,0,1,true,true,3,true,6135
218,k3_live,3,0,1,true,true,3,true,4242
219,k3_live,3,0,1,true,true,3,true,4592
220,k3_live,3,0,1,true,true,3,true,7089
221,k3_live,3,0,1,true,true,3,true,5510
222,k3_live,3,0,1,true,true,3,true,5207
223,k3_live,3,0,1,true,true,3,true,5982
224,k3_live,3,0,1,true,true,3,true,5388
225,k3_live,3,0,1,true,true,3,true,6314
226,k3_live,3,0,1,true,true,3,true,6989
227,k3_live,3,0,1,true,true,3,true,4682
228,k3_live,3,0,1,true,true,3,true,4488
229,k3_live,3,0,1,true,true,3,true,4546
230,k3_live,3,0,1,true,true,3,true,5232
231,k3_live,3,0,1,true,true,3,true,5464
232,k3_live,3,0,1,true,true,3,true,5561
233,k3_live,3,0,1,true,true,3,true,5017
234,k3_live,3,0,1,true,true,3,true,6337
235,k3_live,3,0,1,true,true,3,true,5839
236,k3_live,3,0,1,true,true,3,true,4756
237,k3_live,3,0,1,true,true,3,true,4189
238,k3_live,3,0,1,true,true,3,true,5674
239,k3_live,3,0,1,true,true,3,true,7842
